study_accession	sample_accession	analysis_accession	analysis_type	tax_id	scientific_name	submitted_ftp
PRJEB11750	SAMEA3207617	ERZ494127	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494127/HPSI0115pf-uupc.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494127/HPSI0115pf-uupc.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA103886060	ERZ494128	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494128/HPSI0115i-iuad_2.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494128/HPSI0115i-iuad_2.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA104011277	ERZ494129	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494129/HPSI0115i-roka_1.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494129/HPSI0115i-roka_1.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz
PRJEB11750	SAMEA3251274	ERZ494130	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494130/HPSI0215pf-uiao.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494130/HPSI0215pf-uiao.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA4458545	ERZ494131	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494131/HPSI0614i-qunz_2.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494131/HPSI0614i-qunz_2.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA4454942	ERZ494132	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494132/HPSI0514i-tert_1.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494132/HPSI0514i-tert_1.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA103884850	ERZ494133	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494133/HPSI1114i-yair_2.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494133/HPSI1114i-yair_2.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA104009794	ERZ494134	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494134/HPSI0215i-romx_2.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494134/HPSI0215i-romx_2.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz
PRJEB11750	SAMEA104009786	ERZ494135	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494135/HPSI0215i-uiao_2.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494135/HPSI0215i-uiao_2.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3207619	ERZ494136	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494136/HPSI0115pf-tiku.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494136/HPSI0115pf-tiku.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2531395	ERZ494137	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494137/HPSI0514pf-suul.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494137/HPSI0514pf-suul.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz
PRJEB11750	SAMEA4085297	ERZ494138	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494138/HPSI0614i-lirf_5.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494138/HPSI0614i-lirf_5.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz
PRJEB11750	SAMEA2465351	ERZ494139	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494139/HPSI0414pf-uugp.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494139/HPSI0414pf-uugp.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz
PRJEB11750	SAMEA104026892	ERZ494140	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494140/HPSI0514i-xufp_2.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494140/HPSI0514i-xufp_2.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz
PRJEB11750	SAMEA17511418	ERZ494141	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494141/HPSI0115i-jotn_2.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494141/HPSI0115i-jotn_2.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2538861	ERZ494142	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494142/HPSI0514pf-yewo.wec.gtarray.HumanCoreExome-24_v1_1.20170327.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494142/HPSI0514pf-yewo.wec.gtarray.HumanCoreExome-24_v1_1.20170327.genotypes.vcf.gz
PRJEB11750	SAMEA4677418	ERZ494143	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494143/HPSI1014i-xiyh_4.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494143/HPSI1014i-xiyh_4.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz
PRJEB11750	SAMEA103887416	ERZ494144	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494144/HPSI0814i-uepz_3.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494144/HPSI0814i-uepz_3.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz
PRJEB11750	SAMEA2464822	ERZ494145	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494145/HPSI0414pf-uawq.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494145/HPSI0414pf-uawq.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3110371	ERZ494146	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494146/HPSI1114pf-yair.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494146/HPSI1114pf-yair.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz
PRJEB11750	SAMEA3180225	ERZ494147	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494147/HPSI0115pf-iuad.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494147/HPSI0115pf-iuad.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2547628	ERZ494148	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494148/HPSI0514pf-oupf.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494148/HPSI0514pf-oupf.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA4343046	ERZ494149	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494149/HPSI0414i-uawq_2.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494149/HPSI0414i-uawq_2.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3249311	ERZ494150	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494150/HPSI0215pf-nurh.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494150/HPSI0215pf-nurh.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz
PRJEB11750	SAMEA3853143	ERZ494151	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494151/HPSI0714i-oatm_2.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494151/HPSI0714i-oatm_2.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz
PRJEB11750	SAMEA2765384	ERZ494152	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494152/HPSI0914pf-yuvg.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494152/HPSI0914pf-yuvg.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz
PRJEB11750	SAMEA104241751	ERZ494153	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494153/HPSI0614i-xubw_1.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494153/HPSI0614i-xubw_1.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz
PRJEB11750	SAMEA3180223	ERZ494154	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494154/HPSI0115pf-jotn.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494154/HPSI0115pf-jotn.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz
PRJEB11750	SAMEA104134592	ERZ494155	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494155/HPSI0115i-yaqw_3.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494155/HPSI0115i-yaqw_3.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3182695	ERZ494156	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494156/HPSI0115pf-vehl.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494156/HPSI0115pf-vehl.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA104011282	ERZ494157	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494157/HPSI0514i-suul_1.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494157/HPSI0514i-suul_1.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA104011286	ERZ494158	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494158/HPSI0115i-kozf_1.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494158/HPSI0115i-kozf_1.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA104011219	ERZ494159	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494159/HPSI0115i-zagk_4.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494159/HPSI0115i-zagk_4.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3207615	ERZ494160	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494160/HPSI0115pf-payf.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494160/HPSI0115pf-payf.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz
PRJEB11750	SAMEA3206417	ERZ494161	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494161/HPSI0115pf-rakq.wec.gtarray.HumanCoreExome-24_v1_1.20170327.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494161/HPSI0115pf-rakq.wec.gtarray.HumanCoreExome-24_v1_1.20170327.genotypes.vcf.gz
PRJEB11750	SAMEA3206415	ERZ494162	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494162/HPSI0115pf-bimq.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494162/HPSI0115pf-bimq.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz
PRJEB11750	SAMEA3207618	ERZ494163	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494163/HPSI0115pf-yaqw.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494163/HPSI0115pf-yaqw.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA104132470	ERZ494164	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494164/HPSI0115i-quze_4.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494164/HPSI0115i-quze_4.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3208490	ERZ494165	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494165/HPSI0115pf-qecv.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494165/HPSI0115pf-qecv.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA104236710	ERZ494166	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494166/HPSI0215i-qenw_5.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494166/HPSI0215i-qenw_5.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz
PRJEB11750	SAMEA3182888	ERZ494167	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494167/HPSI0115pf-zuer.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494167/HPSI0115pf-zuer.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3113464	ERZ494168	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494168/HPSI1114pf-xiby.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494168/HPSI1114pf-xiby.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz
PRJEB11750	SAMEA4451657	ERZ494169	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494169/HPSI0115i-aoxv_3.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494169/HPSI0115i-aoxv_3.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz
PRJEB11750	SAMEA2626477	ERZ494170	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494170/HPSI0714pf-keqc.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494170/HPSI0714pf-keqc.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz
PRJEB11750	SAMEA104236471	ERZ494171	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494171/HPSI0414i-uugp_2.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494171/HPSI0414i-uugp_2.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz
PRJEB11750	SAMEA4085299	ERZ494172	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494172/HPSI0614i-lirf_6.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494172/HPSI0614i-lirf_6.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2689592	ERZ494173	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494173/HPSI0814pf-siqu.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494173/HPSI0814pf-siqu.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA4091336	ERZ494174	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494174/HPSI0814i-siqu_4.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494174/HPSI0814i-siqu_4.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz
PRJEB11750	SAMEA104237551	ERZ494175	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494175/HPSI0115i-tiku_1.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494175/HPSI0115i-tiku_1.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA4564805	ERZ494176	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494176/HPSI0514i-xayd_4.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494176/HPSI0514i-xayd_4.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz
PRJEB11750	SAMEA2570428	ERZ494177	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494177/HPSI0614pf-puhk.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494177/HPSI0614pf-puhk.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA103885513	ERZ494178	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494178/HPSI0115i-rehy_3.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494178/HPSI0115i-rehy_3.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz
PRJEB11750	SAMEA4562183	ERZ494179	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494179/HPSI0115i-sehp_2.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494179/HPSI0115i-sehp_2.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA4458546	ERZ494180	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494180/HPSI0614i-qunz_3.wec.gtarray.HumanCoreExome-12_v1_0.20170710.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494180/HPSI0614i-qunz_3.wec.gtarray.HumanCoreExome-12_v1_0.20170710.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA4342379	ERZ494181	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494181/HPSI1113i-vuud_2.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494181/HPSI1113i-vuud_2.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA104132710	ERZ494182	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494182/HPSI0714i-tosj_3.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494182/HPSI0714i-tosj_3.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA104011218	ERZ494183	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494183/HPSI0115i-zagk_3.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494183/HPSI0115i-zagk_3.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3853129	ERZ494184	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494184/HPSI0215i-zett_5.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494184/HPSI0215i-zett_5.wec.gtarray.HumanCoreExome-12_v1_0.20170327.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA103885510	ERZ494185	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494185/HPSI0314i-uict_3.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494185/HPSI0314i-uict_3.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3182697	ERZ494186	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494186/HPSI0115pf-roka.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494186/HPSI0115pf-roka.wec.gtarray.HumanCoreExome-24_v1_1.20180102.genotypes.vcf.gz
PRJEB11750	SAMEA103992846	ERZ494187	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494187/HPSI1014i-xejd_1.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ494/ERZ494187/HPSI1014i-xejd_1.wec.gtarray.HumanCoreExome-24_v1_1.20170710.genotypes.vcf.gz
